what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1396910967643
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1396910967761
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1396910967899
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1396910968055
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1396910968749
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1396910968763
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1396910968875
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1396910968921
opened,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1396910969020
activated,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1396910969226
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1396910970368
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1396910970491
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1396910973763
opened,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.CommonXmlEditor",1396910982039
activated,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.CommonXmlEditor",1396910982088
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1396910990150
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1396910991148
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396910995005
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396911027776
started,bundle,org.eclipse.wb.os,1.3.0.r37x201202052311,"org.eclipse.wb.os",1396911028461
started,bundle,org.eclipse.wb.os.win32,1.3.0.r37x201202052311,"org.eclipse.wb.os.win32",1396911028469
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396911029620
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396911035768
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396911036355
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396911037364
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396911038378
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396911081756
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396911082219
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396911083441
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396911084105
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396911086836
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396911087539
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396911302015
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.core",1396911304576
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1396911304583
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1396911304647
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1396911304680
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1396911311422
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1396911311474
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1396911311475
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1396911311476
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396911311580
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396911325203
error,log,,,"No command output when running: 'am start -n com.jonathan.survivor/com.jonathan.survivor.MainActivity -a android.intent.action.MAIN -c android.intent.category.LAUNCHER' on device SH0B5RV00672",1396911354296
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1396911413988
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1396911414178
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1396911414321
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1396911414505
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1396911416012
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396911417432
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396911418767
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396911458194
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396911459356
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396911461432
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396911463711
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396911468085
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396911469552
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1396911471330
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396911473076
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396911474130
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1396911474330
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1396911477360
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396911479086
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396911479962
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1396911480009
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1396911482673
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1396911482846
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1396911483487
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396911483493
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396911487471
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1396911543768
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396911544653
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396911545397
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1396911545434
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1396911547857
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396911548941
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396911549757
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1396911549790
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1396911551089
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1396911551257
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1396911551410
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1396911553820
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396911553972
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396911555509
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1396911587088
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1396911587276
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1396911587445
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1396911588996
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396911589136
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396911590886
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396911601135
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396911602236
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396911603506
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396911605571
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396911606826
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396911608099
activated,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.CommonXmlEditor",1396911620477
activated,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1396911620563
closed,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.CommonXmlEditor",1396911620563
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396911621030
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396911621962
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396911622262
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1396911623211
stopped,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1396911623213
stopped,bundle,org.eclipse.m2e.refactoring,1.0.200.20111228-1245,"org.eclipse.m2e.refactoring",1396911623214
stopped,bundle,org.eclipse.m2e.editor,1.0.200.20111228-1245,"org.eclipse.m2e.editor",1396911623215
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.200.20111228-1245,"org.eclipse.m2e.editor.xml",1396911623234
stopped,bundle,org.eclipse.m2e.jdt,1.0.200.20111228-1245,"org.eclipse.m2e.jdt",1396911623235
stopped,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1396911623237
stopped,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1396911623237
stopped,bundle,com.android.ide.eclipse.ndk,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ndk",1396911623238
stopped,bundle,overlay.com.android.ide.eclipse.adt.overlay,22.3.0.v201310242005-887826,"overlay.com.android.ide.eclipse.adt.overlay",1396911623238
stopped,bundle,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.adt",1396911623239
stopped,bundle,org.eclipse.cdt,8.0.2.201202111925,"org.eclipse.cdt",1396911623240
stopped,bundle,org.eclipse.cdt.doc.user,5.1.1.201202111925,"org.eclipse.cdt.doc.user",1396911623241
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1396911623242
stopped,bundle,com.objectaid.uml.addon.cls,1.1.4,"com.objectaid.uml.addon.cls",1396911623243
stopped,bundle,com.objectaid.uml.addon.java,1.1.4,"com.objectaid.uml.addon.java",1396911623243
stopped,bundle,com.objectaid.uml.addon,1.1.4,"com.objectaid.uml.addon",1396911623243
stopped,bundle,com.objectaid.uml.cls.java,1.1.4,"com.objectaid.uml.cls.java",1396911623244
stopped,bundle,com.objectaid.uml.cls,1.1.4,"com.objectaid.uml.cls",1396911623244
stopped,bundle,com.objectaid.uml.seq.java,1.1.4,"com.objectaid.uml.seq.java",1396911623244
stopped,bundle,com.objectaid.uml.java,1.1.4,"com.objectaid.uml.java",1396911623245
stopped,bundle,com.objectaid.uml.seq,1.1.4,"com.objectaid.uml.seq",1396911623245
stopped,bundle,com.objectaid.uml,1.1.4,"com.objectaid.uml",1396911623245
stopped,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1396911623246
stopped,bundle,org.eclipse.help.webapp,3.6.1.r37_20110929,"org.eclipse.help.webapp",1396911623247
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1396911623247
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1396911623248
stopped,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1396911623249
stopped,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1396911623277
